id,domain,natural_language,proto_code,split
proto_00428,chat,CRUD per chat con messaggio id e mittente,"syntax = ""proto3"";

message Chat {
  string messaggio_id = 1;
  string mittente = 2;
}

message ChatList {
  repeated Chat items = 1;
}

message Empty {}

message ChatId {
  string id = 1;
}

service ChatService {
  rpc GetAll (Empty) returns (ChatList);
  rpc GetById (ChatId) returns (Chat);
  rpc Create (Chat) returns (Chat);
  rpc Update (Chat) returns (Chat);
  rpc Delete (ChatId) returns (Empty);
}",train
proto_00429,abbonamenti,"Gestisci abbonamenti con abbonamento id, utente id, piano e iniziocon endpoint REST","syntax = ""proto3"";

message Abbonamento {
  string abbonamento_id = 1;
  string utente_id = 2;
  string piano = 3;
  string inizio = 4;
}

message AbbonamentoList {
  repeated Abbonamento items = 1;
}

message Empty {}

message AbbonamentoId {
  string id = 1;
}

service AbbonamentoService {
  rpc GetAll (Empty) returns (AbbonamentoList);
  rpc GetById (AbbonamentoId) returns (Abbonamento);
  rpc Create (Abbonamento) returns (Abbonamento);
  rpc Update (Abbonamento) returns (Abbonamento);
  rpc Delete (AbbonamentoId) returns (Empty);
}",train
proto_00430,pagamenti,"Servizio pagamenti: transazione id, importo, valuta, metodo, stato","syntax = ""proto3"";

message Pagamento {
  string transazione_id = 1;
  double importo = 2;
  string valuta = 3;
  string metodo = 4;
  string stato = 5;
}

message PagamentoList {
  repeated Pagamento items = 1;
}

message Empty {}

message PagamentoId {
  string id = 1;
}

service PagamentoService {
  rpc GetAll (Empty) returns (PagamentoList);
  rpc GetById (PagamentoId) returns (Pagamento);
  rpc Create (Pagamento) returns (Pagamento);
  rpc Update (Pagamento) returns (Pagamento);
  rpc Delete (PagamentoId) returns (Empty);
}",train
proto_00431,autenticazione,"API autenticazione con campi username, password hashcon cache Redis","syntax = ""proto3"";

message Autenticaziona {
  string username = 1;
  string password_hash = 2;
}

message AutenticazionaList {
  repeated Autenticaziona items = 1;
}

message Empty {}

message AutenticazionaId {
  string id = 1;
}

service AutenticazionaService {
  rpc GetAll (Empty) returns (AutenticazionaList);
  rpc GetById (AutenticazionaId) returns (Autenticaziona);
  rpc Create (Autenticaziona) returns (Autenticaziona);
  rpc Update (Autenticaziona) returns (Autenticaziona);
  rpc Delete (AutenticazionaId) returns (Empty);
}",train
proto_00432,pagamenti,"API per pagamenti con transazione id, importo e valutacon endpoint REST","syntax = ""proto3"";

message Pagamento {
  string transazione_id = 1;
  double importo = 2;
  string valuta = 3;
}

message PagamentoList {
  repeated Pagamento items = 1;
}

message Empty {}

message PagamentoId {
  string id = 1;
}

service PagamentoService {
  rpc GetAll (Empty) returns (PagamentoList);
  rpc GetById (PagamentoId) returns (Pagamento);
  rpc Create (Pagamento) returns (Pagamento);
  rpc Update (Pagamento) returns (Pagamento);
  rpc Delete (PagamentoId) returns (Empty);
}",train
proto_00433,pagamenti,"Gestisci pagamenti con transazione id, importo, valuta, metodo e statocon endpoint REST","syntax = ""proto3"";

message Pagamento {
  string transazione_id = 1;
  double importo = 2;
  string valuta = 3;
  string metodo = 4;
  string stato = 5;
}

message PagamentoList {
  repeated Pagamento items = 1;
}

message Empty {}

message PagamentoId {
  string id = 1;
}

service PagamentoService {
  rpc GetAll (Empty) returns (PagamentoList);
  rpc GetById (PagamentoId) returns (Pagamento);
  rpc Create (Pagamento) returns (Pagamento);
  rpc Update (Pagamento) returns (Pagamento);
  rpc Delete (PagamentoId) returns (Empty);
}",train
proto_00434,notifiche,"API notifiche con campi notifica id, utente id, titolo, messaggiocon cache Redis","syntax = ""proto3"";

message Notificha {
  string notifica_id = 1;
  string utente_id = 2;
  string titolo = 3;
  string messaggio = 4;
}

message NotifichaList {
  repeated Notificha items = 1;
}

message Empty {}

message NotifichaId {
  string id = 1;
}

service NotifichaService {
  rpc GetAll (Empty) returns (NotifichaList);
  rpc GetById (NotifichaId) returns (Notificha);
  rpc Create (Notificha) returns (Notificha);
  rpc Update (Notificha) returns (Notificha);
  rpc Delete (NotifichaId) returns (Empty);
}",train
proto_00435,pagamenti,"CRUD per pagamenti includendo transazione id, importo e altri campi","syntax = ""proto3"";

message Pagamento {
  string transazione_id = 1;
  double importo = 2;
  string valuta = 3;
  string metodo = 4;
}

message PagamentoList {
  repeated Pagamento items = 1;
}

message Empty {}

message PagamentoId {
  string id = 1;
}
",train
proto_00436,commenti,"CRUD per entita commenti (commento id, autore, contenuto)con filtri avanzati","syntax = ""proto3"";

message Commento {
  string commento_id = 1;
  string autore = 2;
  string contenuto = 3;
}

message CommentoList {
  repeated Commento items = 1;
}

message Empty {}

message CommentoId {
  string id = 1;
}

service CommentoService {
  rpc GetAll (Empty) returns (CommentoList);
  rpc GetById (CommentoId) returns (Commento);
  rpc Create (Commento) returns (Commento);
  rpc Update (Commento) returns (Commento);
  rpc Delete (CommentoId) returns (Empty);
}",train
proto_00437,notifiche,"Servizio notifiche: notifica id, utente id, titolo, messaggio, letta","syntax = ""proto3"";

message Notificha {
  string notifica_id = 1;
  string utente_id = 2;
  string titolo = 3;
  string messaggio = 4;
  bool letta = 5;
}

message NotifichaList {
  repeated Notificha items = 1;
}

message Empty {}

message NotifichaId {
  string id = 1;
}

service NotifichaService {
  rpc GetAll (Empty) returns (NotifichaList);
  rpc GetById (NotifichaId) returns (Notificha);
  rpc Create (Notificha) returns (Notificha);
  rpc Update (Notificha) returns (Notificha);
  rpc Delete (NotifichaId) returns (Empty);
}",train
proto_00438,spedizioni,"CRUD per spedizioni includendo tracking id, ordine id e altri campicon paginazione","syntax = ""proto3"";

message Spediziono {
  string tracking_id = 1;
  string ordine_id = 2;
  string corriere = 3;
}

message SpedizionoList {
  repeated Spediziono items = 1;
}

message Empty {}

message SpedizionoId {
  string id = 1;
}

service SpedizionoService {
  rpc GetAll (Empty) returns (SpedizionoList);
  rpc GetById (SpedizionoId) returns (Spediziono);
  rpc Create (Spediziono) returns (Spediziono);
  rpc Update (Spediziono) returns (Spediziono);
  rpc Delete (SpedizionoId) returns (Empty);
}",train
proto_00439,utenti,Gestisci utenti con email e nomecon gRPC,"syntax = ""proto3"";

message Utento {
  string email = 1;
  string nome = 2;
}

message UtentoList {
  repeated Utento items = 1;
}

message Empty {}

message UtentoId {
  string id = 1;
}

service UtentoService {
  rpc GetAll (Empty) returns (UtentoList);
  rpc GetById (UtentoId) returns (Utento);
  rpc Create (Utento) returns (Utento);
  rpc Update (Utento) returns (Utento);
  rpc Delete (UtentoId) returns (Empty);
}",train
proto_00440,autenticazione,"Crea servizio per autenticazione includendo username, password hash e altri campicon filtri avanzati","syntax = ""proto3"";

message Autenticaziona {
  string username = 1;
  string password_hash = 2;
  string token = 3;
  int64 scadenza = 4;
  repeated string ruoli = 5;
}

message AutenticazionaList {
  repeated Autenticaziona items = 1;
}

message Empty {}

message AutenticazionaId {
  string id = 1;
}

service AutenticazionaService {
  rpc GetAll (Empty) returns (AutenticazionaList);
  rpc GetById (AutenticazionaId) returns (Autenticaziona);
  rpc Create (Autenticaziona) returns (Autenticaziona);
  rpc Update (Autenticaziona) returns (Autenticaziona);
  rpc Delete (AutenticazionaId) returns (Empty);
}",train
proto_00441,coupon,"API coupon con campi codice, sconto percentuale, sconto fisso","syntax = ""proto3"";

message Coupon {
  string codice = 1;
  int32 sconto_percentuale = 2;
  double sconto_fisso = 3;
}

message CouponList {
  repeated Coupon items = 1;
}

message Empty {}

message CouponId {
  string id = 1;
}

service CouponService {
  rpc GetAll (Empty) returns (CouponList);
  rpc GetById (CouponId) returns (Coupon);
  rpc Create (Coupon) returns (Coupon);
  rpc Update (Coupon) returns (Coupon);
  rpc Delete (CouponId) returns (Empty);
}",train
proto_00442,recensioni,"API per recensioni con recensione id, prodotto id, valutazione, testo e verificata","syntax = ""proto3"";

message Recensiono {
  string recensione_id = 1;
  string prodotto_id = 2;
  int32 valutazione = 3;
  string testo = 4;
  bool verificata = 5;
}

message RecensionoList {
  repeated Recensiono items = 1;
}

message Empty {}

message RecensionoId {
  string id = 1;
}

service RecensionoService {
  rpc GetAll (Empty) returns (RecensionoList);
  rpc GetById (RecensionoId) returns (Recensiono);
  rpc Create (Recensiono) returns (Recensiono);
  rpc Update (Recensiono) returns (Recensiono);
  rpc Delete (RecensionoId) returns (Empty);
}",train
proto_00443,coupon,"API coupon con campi codice, sconto percentuale, sconto fisso, scadenza, usatocon paginazione","syntax = ""proto3"";

message Coupon {
  string codice = 1;
  int32 sconto_percentuale = 2;
  double sconto_fisso = 3;
  string scadenza = 4;
  bool usato = 5;
}

message CouponList {
  repeated Coupon items = 1;
}

message Empty {}

message CouponId {
  string id = 1;
}

service CouponService {
  rpc GetAll (Empty) returns (CouponList);
  rpc GetById (CouponId) returns (Coupon);
  rpc Create (Coupon) returns (Coupon);
  rpc Update (Coupon) returns (Coupon);
  rpc Delete (CouponId) returns (Empty);
}",train
proto_00444,commenti,"Servizio commenti: commento id, autore, contenuto","syntax = ""proto3"";

message Commento {
  string commento_id = 1;
  string autore = 2;
  string contenuto = 3;
}

message CommentoList {
  repeated Commento items = 1;
}

message Empty {}

message CommentoId {
  string id = 1;
}

service CommentoService {
  rpc GetAll (Empty) returns (CommentoList);
  rpc GetById (CommentoId) returns (Commento);
  rpc Create (Commento) returns (Commento);
  rpc Update (Commento) returns (Commento);
  rpc Delete (CommentoId) returns (Empty);
}",train
proto_00445,chat,"CRUD per chat con messaggio id, mittente, destinatario e testocon autenticazione","syntax = ""proto3"";

message Chat {
  string messaggio_id = 1;
  string mittente = 2;
  string destinatario = 3;
  string testo = 4;
}

message ChatList {
  repeated Chat items = 1;
}

message Empty {}

message ChatId {
  string id = 1;
}

service ChatService {
  rpc GetAll (Empty) returns (ChatList);
  rpc GetById (ChatId) returns (Chat);
  rpc Create (Chat) returns (Chat);
  rpc Update (Chat) returns (Chat);
  rpc Delete (ChatId) returns (Empty);
}",train
proto_00446,autenticazione,"API autenticazione con campi username, password hashcon audit log","syntax = ""proto3"";

message Autenticaziona {
  string username = 1;
  string password_hash = 2;
}

message AutenticazionaList {
  repeated Autenticaziona items = 1;
}

message Empty {}

message AutenticazionaId {
  string id = 1;
}

service AutenticazionaService {
  rpc GetAll (Empty) returns (AutenticazionaList);
  rpc GetById (AutenticazionaId) returns (Autenticaziona);
  rpc Create (Autenticaziona) returns (Autenticaziona);
  rpc Update (Autenticaziona) returns (Autenticaziona);
  rpc Delete (AutenticazionaId) returns (Empty);
}",train
proto_00447,abbonamenti,"API abbonamenti con campi abbonamento id, utente id","syntax = ""proto3"";

message Abbonamento {
  string abbonamento_id = 1;
  string utente_id = 2;
}

message AbbonamentoList {
  repeated Abbonamento items = 1;
}

message Empty {}

message AbbonamentoId {
  string id = 1;
}
",train
proto_00448,abbonamenti,"API abbonamenti con campi abbonamento id, utente id, piano, inizio, fine","syntax = ""proto3"";

message Abbonamento {
  string abbonamento_id = 1;
  string utente_id = 2;
  string piano = 3;
  string inizio = 4;
  string fine = 5;
}

message AbbonamentoList {
  repeated Abbonamento items = 1;
}

message Empty {}

message AbbonamentoId {
  string id = 1;
}

service AbbonamentoService {
  rpc GetAll (Empty) returns (AbbonamentoList);
  rpc GetById (AbbonamentoId) returns (Abbonamento);
  rpc Create (Abbonamento) returns (Abbonamento);
  rpc Update (Abbonamento) returns (Abbonamento);
  rpc Delete (AbbonamentoId) returns (Empty);
}",train
proto_00449,sensori,"Gestione sensori con sensore id, temperatura e umiditacon paginazione","syntax = ""proto3"";

message Sensoro {
  string sensore_id = 1;
  double temperatura = 2;
  double umidita = 3;
}

message SensoroList {
  repeated Sensoro items = 1;
}

message Empty {}

message SensoroId {
  string id = 1;
}

service SensoroService {
  rpc GetAll (Empty) returns (SensoroList);
  rpc GetById (SensoroId) returns (Sensoro);
  rpc Create (Sensoro) returns (Sensoro);
  rpc Update (Sensoro) returns (Sensoro);
  rpc Delete (SensoroId) returns (Empty);
}",train
proto_00450,recensioni,"Servizio recensioni: recensione id, prodotto id, valutazione, testo, verificatacon autenticazione","syntax = ""proto3"";

message Recensiono {
  string recensione_id = 1;
  string prodotto_id = 2;
  int32 valutazione = 3;
  string testo = 4;
  bool verificata = 5;
}

message RecensionoList {
  repeated Recensiono items = 1;
}

message Empty {}

message RecensionoId {
  string id = 1;
}

service RecensionoService {
  rpc GetAll (Empty) returns (RecensionoList);
  rpc GetById (RecensionoId) returns (Recensiono);
  rpc Create (Recensiono) returns (Recensiono);
  rpc Update (Recensiono) returns (Recensiono);
  rpc Delete (RecensionoId) returns (Empty);
}",train
proto_00451,notifiche,"API notifiche con campi notifica id, utente id, titolo, messaggio, letta","syntax = ""proto3"";

message Notificha {
  string notifica_id = 1;
  string utente_id = 2;
  string titolo = 3;
  string messaggio = 4;
  bool letta = 5;
}

message NotifichaList {
  repeated Notificha items = 1;
}

message Empty {}

message NotifichaId {
  string id = 1;
}
",train
proto_00452,recensioni,"Endpoint per entita recensioni (recensione id, prodotto id, valutazione)","syntax = ""proto3"";

message Recensiono {
  string recensione_id = 1;
  string prodotto_id = 2;
  int32 valutazione = 3;
}

message RecensionoList {
  repeated Recensiono items = 1;
}

message Empty {}

message RecensionoId {
  string id = 1;
}
",train
proto_00453,file,"Microservizio file includendo file id, nome e altri campi","syntax = ""proto3"";

message Fila {
  string file_id = 1;
  string nome = 2;
  int64 dimensione = 3;
  string tipo_mime = 4;
  bytes contenuto = 5;
}

message FilaList {
  repeated Fila items = 1;
}

message Empty {}

message FilaId {
  string id = 1;
}

service FilaService {
  rpc GetAll (Empty) returns (FilaList);
  rpc GetById (FilaId) returns (Fila);
  rpc Create (Fila) returns (Fila);
  rpc Update (Fila) returns (Fila);
  rpc Delete (FilaId) returns (Empty);
}",train
proto_00454,coupon,"API coupon con campi codice, sconto percentuale, sconto fisso, scadenza, usato","syntax = ""proto3"";

message Coupon {
  string codice = 1;
  int32 sconto_percentuale = 2;
  double sconto_fisso = 3;
  string scadenza = 4;
  bool usato = 5;
}

message CouponList {
  repeated Coupon items = 1;
}

message Empty {}

message CouponId {
  string id = 1;
}
",train
proto_00455,autenticazione,"Endpoint per entita autenticazione (username, password hash, token)con cache Redis","syntax = ""proto3"";

message Autenticaziona {
  string username = 1;
  string password_hash = 2;
  string token = 3;
}

message AutenticazionaList {
  repeated Autenticaziona items = 1;
}

message Empty {}

message AutenticazionaId {
  string id = 1;
}

service AutenticazionaService {
  rpc GetAll (Empty) returns (AutenticazionaList);
  rpc GetById (AutenticazionaId) returns (Autenticaziona);
  rpc Create (Autenticaziona) returns (Autenticaziona);
  rpc Update (Autenticaziona) returns (Autenticaziona);
  rpc Delete (AutenticazionaId) returns (Empty);
}",train
proto_00456,ordini,"Microservizio ordini includendo order id, customer id e altri campicon gRPC","syntax = ""proto3"";

message Ordino {
  string order_id = 1;
  string customer_id = 2;
  double totale = 3;
  string stato = 4;
  string data_creazione = 5;
}

message OrdinoList {
  repeated Ordino items = 1;
}

message Empty {}

message OrdinoId {
  string id = 1;
}

service OrdinoService {
  rpc GetAll (Empty) returns (OrdinoList);
  rpc GetById (OrdinoId) returns (Ordino);
  rpc Create (Ordino) returns (Ordino);
  rpc Update (Ordino) returns (Ordino);
  rpc Delete (OrdinoId) returns (Empty);
}",train
proto_00457,spedizioni,"Gestisci spedizioni includendo tracking id, ordine id e altri campi","syntax = ""proto3"";

message Spediziono {
  string tracking_id = 1;
  string ordine_id = 2;
  string corriere = 3;
  string stato = 4;
  string data_consegna_prevista = 5;
}

message SpedizionoList {
  repeated Spediziono items = 1;
}

message Empty {}

message SpedizionoId {
  string id = 1;
}

service SpedizionoService {
  rpc GetAll (Empty) returns (SpedizionoList);
  rpc GetById (SpedizionoId) returns (Spediziono);
  rpc Create (Spediziono) returns (Spediziono);
  rpc Update (Spediziono) returns (Spediziono);
  rpc Delete (SpedizionoId) returns (Empty);
}",train
proto_00458,prodotti,"API prodotti con campi sku, nome, prezzo, quantita, categoria","syntax = ""proto3"";

message Prodotto {
  string sku = 1;
  string nome = 2;
  double prezzo = 3;
  int32 quantita = 4;
  string categoria = 5;
}

message ProdottoList {
  repeated Prodotto items = 1;
}

message Empty {}

message ProdottoId {
  string id = 1;
}

service ProdottoService {
  rpc GetAll (Empty) returns (ProdottoList);
  rpc GetById (ProdottoId) returns (Prodotto);
  rpc Create (Prodotto) returns (Prodotto);
  rpc Update (Prodotto) returns (Prodotto);
  rpc Delete (ProdottoId) returns (Empty);
}",train
proto_00459,chat,"API chat con campi messaggio id, mittentecon gRPC","syntax = ""proto3"";

message Chat {
  string messaggio_id = 1;
  string mittente = 2;
}

message ChatList {
  repeated Chat items = 1;
}

message Empty {}

message ChatId {
  string id = 1;
}

service ChatService {
  rpc GetAll (Empty) returns (ChatList);
  rpc GetById (ChatId) returns (Chat);
  rpc Create (Chat) returns (Chat);
  rpc Update (Chat) returns (Chat);
  rpc Delete (ChatId) returns (Empty);
}",train
proto_00460,utenti,"Endpoint per entita utenti (email, nome, cognome)","syntax = ""proto3"";

message Utento {
  string email = 1;
  string nome = 2;
  string cognome = 3;
}

message UtentoList {
  repeated Utento items = 1;
}

message Empty {}

message UtentoId {
  string id = 1;
}

service UtentoService {
  rpc GetAll (Empty) returns (UtentoList);
  rpc GetById (UtentoId) returns (Utento);
  rpc Create (Utento) returns (Utento);
  rpc Update (Utento) returns (Utento);
  rpc Delete (UtentoId) returns (Empty);
}",train
proto_00461,file,"API file con campi file id, nome, dimensione, tipo mime, contenutocon audit log","syntax = ""proto3"";

message Fila {
  string file_id = 1;
  string nome = 2;
  int64 dimensione = 3;
  string tipo_mime = 4;
  bytes contenuto = 5;
}

message FilaList {
  repeated Fila items = 1;
}

message Empty {}

message FilaId {
  string id = 1;
}

service FilaService {
  rpc GetAll (Empty) returns (FilaList);
  rpc GetById (FilaId) returns (Fila);
  rpc Create (Fila) returns (Fila);
  rpc Update (Fila) returns (Fila);
  rpc Delete (FilaId) returns (Empty);
}",train
proto_00462,spedizioni,"Servizio spedizioni: tracking id, ordine id, corriere, stato, data consegna prevista","syntax = ""proto3"";

message Spediziono {
  string tracking_id = 1;
  string ordine_id = 2;
  string corriere = 3;
  string stato = 4;
  string data_consegna_prevista = 5;
}

message SpedizionoList {
  repeated Spediziono items = 1;
}

message Empty {}

message SpedizionoId {
  string id = 1;
}

service SpedizionoService {
  rpc GetAll (Empty) returns (SpedizionoList);
  rpc GetById (SpedizionoId) returns (Spediziono);
  rpc Create (Spediziono) returns (Spediziono);
  rpc Update (Spediziono) returns (Spediziono);
  rpc Delete (SpedizionoId) returns (Empty);
}",train
proto_00463,spedizioni,"Servizio spedizioni: tracking id, ordine idcon notifiche real-time","syntax = ""proto3"";

message Spediziono {
  string tracking_id = 1;
  string ordine_id = 2;
}

message SpedizionoList {
  repeated Spediziono items = 1;
}

message Empty {}

message SpedizionoId {
  string id = 1;
}

service SpedizionoService {
  rpc GetAll (Empty) returns (SpedizionoList);
  rpc GetById (SpedizionoId) returns (Spediziono);
  rpc Create (Spediziono) returns (Spediziono);
  rpc Update (Spediziono) returns (Spediziono);
  rpc Delete (SpedizionoId) returns (Empty);
}",train
proto_00464,coupon,"API per coupon includendo codice, sconto percentuale e altri campicon autenticazione","syntax = ""proto3"";

message Coupon {
  string codice = 1;
  int32 sconto_percentuale = 2;
}

message CouponList {
  repeated Coupon items = 1;
}

message Empty {}

message CouponId {
  string id = 1;
}
",train
proto_00465,commenti,"API commenti con campi commento id, autore, contenuto, post id","syntax = ""proto3"";

message Commento {
  string commento_id = 1;
  string autore = 2;
  string contenuto = 3;
  string post_id = 4;
}

message CommentoList {
  repeated Commento items = 1;
}

message Empty {}

message CommentoId {
  string id = 1;
}

service CommentoService {
  rpc GetAll (Empty) returns (CommentoList);
  rpc GetById (CommentoId) returns (Commento);
  rpc Create (Commento) returns (Commento);
  rpc Update (Commento) returns (Commento);
  rpc Delete (CommentoId) returns (Empty);
}",train
proto_00466,file,"Servizio file: file id, nome, dimensione, tipo mimecon cache Redis","syntax = ""proto3"";

message Fila {
  string file_id = 1;
  string nome = 2;
  int64 dimensione = 3;
  string tipo_mime = 4;
}

message FilaList {
  repeated Fila items = 1;
}

message Empty {}

message FilaId {
  string id = 1;
}

service FilaService {
  rpc GetAll (Empty) returns (FilaList);
  rpc GetById (FilaId) returns (Fila);
  rpc Create (Fila) returns (Fila);
  rpc Update (Fila) returns (Fila);
  rpc Delete (FilaId) returns (Empty);
}",train
proto_00467,coupon,"Servizio coupon: codice, sconto percentualecon notifiche real-time","syntax = ""proto3"";

message Coupon {
  string codice = 1;
  int32 sconto_percentuale = 2;
}

message CouponList {
  repeated Coupon items = 1;
}

message Empty {}

message CouponId {
  string id = 1;
}

service CouponService {
  rpc GetAll (Empty) returns (CouponList);
  rpc GetById (CouponId) returns (Coupon);
  rpc Create (Coupon) returns (Coupon);
  rpc Update (Coupon) returns (Coupon);
  rpc Delete (CouponId) returns (Empty);
}",train
proto_00468,commenti,"Servizio commenti: commento id, autore, contenuto, post id, likescon filtri avanzati","syntax = ""proto3"";

message Commento {
  string commento_id = 1;
  string autore = 2;
  string contenuto = 3;
  string post_id = 4;
  int32 likes = 5;
}

message CommentoList {
  repeated Commento items = 1;
}

message Empty {}

message CommentoId {
  string id = 1;
}

service CommentoService {
  rpc GetAll (Empty) returns (CommentoList);
  rpc GetById (CommentoId) returns (Commento);
  rpc Create (Commento) returns (Commento);
  rpc Update (Commento) returns (Commento);
  rpc Delete (CommentoId) returns (Empty);
}",train
proto_00469,file,"API per file con file id, nome, dimensione e tipo mime","syntax = ""proto3"";

message Fila {
  string file_id = 1;
  string nome = 2;
  int64 dimensione = 3;
  string tipo_mime = 4;
}

message FilaList {
  repeated Fila items = 1;
}

message Empty {}

message FilaId {
  string id = 1;
}

service FilaService {
  rpc GetAll (Empty) returns (FilaList);
  rpc GetById (FilaId) returns (Fila);
  rpc Create (Fila) returns (Fila);
  rpc Update (Fila) returns (Fila);
  rpc Delete (FilaId) returns (Empty);
}",train
proto_00470,spedizioni,"Servizio spedizioni: tracking id, ordine idcon audit log","syntax = ""proto3"";

message Spediziono {
  string tracking_id = 1;
  string ordine_id = 2;
}

message SpedizionoList {
  repeated Spediziono items = 1;
}

message Empty {}

message SpedizionoId {
  string id = 1;
}

service SpedizionoService {
  rpc GetAll (Empty) returns (SpedizionoList);
  rpc GetById (SpedizionoId) returns (Spediziono);
  rpc Create (Spediziono) returns (Spediziono);
  rpc Update (Spediziono) returns (Spediziono);
  rpc Delete (SpedizionoId) returns (Empty);
}",train
proto_00471,ordini,"CRUD per ordini con order id, customer id, totale, stato e data creazione","syntax = ""proto3"";

message Ordino {
  string order_id = 1;
  string customer_id = 2;
  double totale = 3;
  string stato = 4;
  string data_creazione = 5;
}

message OrdinoList {
  repeated Ordino items = 1;
}

message Empty {}

message OrdinoId {
  string id = 1;
}

service OrdinoService {
  rpc GetAll (Empty) returns (OrdinoList);
  rpc GetById (OrdinoId) returns (Ordino);
  rpc Create (Ordino) returns (Ordino);
  rpc Update (Ordino) returns (Ordino);
  rpc Delete (OrdinoId) returns (Empty);
}",train
proto_00472,file,"Sistema di entita file (file id, nome, dimensione, tipo mime, contenuto)con gRPC","syntax = ""proto3"";

message Fila {
  string file_id = 1;
  string nome = 2;
  int64 dimensione = 3;
  string tipo_mime = 4;
  bytes contenuto = 5;
}

message FilaList {
  repeated Fila items = 1;
}

message Empty {}

message FilaId {
  string id = 1;
}

service FilaService {
  rpc GetAll (Empty) returns (FilaList);
  rpc GetById (FilaId) returns (Fila);
  rpc Create (Fila) returns (Fila);
  rpc Update (Fila) returns (Fila);
  rpc Delete (FilaId) returns (Empty);
}",train
proto_00473,abbonamenti,"API abbonamenti con campi abbonamento id, utente idcon autenticazione","syntax = ""proto3"";

message Abbonamento {
  string abbonamento_id = 1;
  string utente_id = 2;
}

message AbbonamentoList {
  repeated Abbonamento items = 1;
}

message Empty {}

message AbbonamentoId {
  string id = 1;
}

service AbbonamentoService {
  rpc GetAll (Empty) returns (AbbonamentoList);
  rpc GetById (AbbonamentoId) returns (Abbonamento);
  rpc Create (Abbonamento) returns (Abbonamento);
  rpc Update (Abbonamento) returns (Abbonamento);
  rpc Delete (AbbonamentoId) returns (Empty);
}",train
proto_00474,utenti,"API utenti con campi email, nome, cognome, eta, attivo","syntax = ""proto3"";

message Utento {
  string email = 1;
  string nome = 2;
  string cognome = 3;
  int32 eta = 4;
  bool attivo = 5;
}

message UtentoList {
  repeated Utento items = 1;
}

message Empty {}

message UtentoId {
  string id = 1;
}

service UtentoService {
  rpc GetAll (Empty) returns (UtentoList);
  rpc GetById (UtentoId) returns (Utento);
  rpc Create (Utento) returns (Utento);
  rpc Update (Utento) returns (Utento);
  rpc Delete (UtentoId) returns (Empty);
}",train
proto_00475,prodotti,"Crea servizio per prodotti includendo sku, nome e altri campicon filtri avanzati","syntax = ""proto3"";

message Prodotto {
  string sku = 1;
  string nome = 2;
  double prezzo = 3;
  int32 quantita = 4;
  string categoria = 5;
}

message ProdottoList {
  repeated Prodotto items = 1;
}

message Empty {}

message ProdottoId {
  string id = 1;
}

service ProdottoService {
  rpc GetAll (Empty) returns (ProdottoList);
  rpc GetById (ProdottoId) returns (Prodotto);
  rpc Create (Prodotto) returns (Prodotto);
  rpc Update (Prodotto) returns (Prodotto);
  rpc Delete (ProdottoId) returns (Empty);
}",train
proto_00476,notifiche,"Crea servizio per notifiche con notifica id, utente id, titolo e messaggio","syntax = ""proto3"";

message Notificha {
  string notifica_id = 1;
  string utente_id = 2;
  string titolo = 3;
  string messaggio = 4;
}

message NotifichaList {
  repeated Notificha items = 1;
}

message Empty {}

message NotifichaId {
  string id = 1;
}

service NotifichaService {
  rpc GetAll (Empty) returns (NotifichaList);
  rpc GetById (NotifichaId) returns (Notificha);
  rpc Create (Notificha) returns (Notificha);
  rpc Update (Notificha) returns (Notificha);
  rpc Delete (NotifichaId) returns (Empty);
}",train
proto_00477,commenti,"Servizio commenti: commento id, autore","syntax = ""proto3"";

message Commento {
  string commento_id = 1;
  string autore = 2;
}

message CommentoList {
  repeated Commento items = 1;
}

message Empty {}

message CommentoId {
  string id = 1;
}

service CommentoService {
  rpc GetAll (Empty) returns (CommentoList);
  rpc GetById (CommentoId) returns (Commento);
  rpc Create (Commento) returns (Commento);
  rpc Update (Commento) returns (Commento);
  rpc Delete (CommentoId) returns (Empty);
}",train
proto_00478,inventario,"Gestisci inventario includendo sku, quantita disponibile e altri campi","syntax = ""proto3"";

message Inventario {
  string sku = 1;
  int32 quantita_disponibile = 2;
  string magazzino = 3;
}

message InventarioList {
  repeated Inventario items = 1;
}

message Empty {}

message InventarioId {
  string id = 1;
}
",train
proto_00479,utenti,"Endpoint per entita utenti (email, nome)","syntax = ""proto3"";

message Utento {
  string email = 1;
  string nome = 2;
}

message UtentoList {
  repeated Utento items = 1;
}

message Empty {}

message UtentoId {
  string id = 1;
}

service UtentoService {
  rpc GetAll (Empty) returns (UtentoList);
  rpc GetById (UtentoId) returns (Utento);
  rpc Create (Utento) returns (Utento);
  rpc Update (Utento) returns (Utento);
  rpc Delete (UtentoId) returns (Empty);
}",train
proto_00480,chat,"Gestisci chat con messaggio id, mittente, destinatario, testo e timestampcon notifiche real-time","syntax = ""proto3"";

message Chat {
  string messaggio_id = 1;
  string mittente = 2;
  string destinatario = 3;
  string testo = 4;
  int64 timestamp = 5;
}

message ChatList {
  repeated Chat items = 1;
}

message Empty {}

message ChatId {
  string id = 1;
}

service ChatService {
  rpc GetAll (Empty) returns (ChatList);
  rpc GetById (ChatId) returns (Chat);
  rpc Create (Chat) returns (Chat);
  rpc Update (Chat) returns (Chat);
  rpc Delete (ChatId) returns (Empty);
}",train
